,0,1
0,-64.78649,63.686474
1,-80.71813,-37.10878
2,-77.53945,12.565054
3,86.89384,-59.491554
4,-43.391983,60.546677
5,92.4401,-6.8118143
6,51.37941,81.11
7,47.0655,75.1169
8,33.261177,18.392714
9,48.151398,61.551373
10,35.821903,-74.588326
11,-19.347956,30.581844
12,52.478344,9.908849
13,22.922182,49.04842
14,102.18224,4.9596
15,40.796947,-59.699394
16,28.504492,11.280668
17,-64.81013,41.71473
18,-37.85386,-92.10325
19,55.751064,-36.736626
20,4.901445,100.00106
21,26.271656,27.462914
22,15.76734,34.812054
23,-85.955414,-49.158813
24,-75.94275,4.5247507
25,-80.09846,-29.845835
26,-8.115535,-45.232693
27,-22.300447,-23.064539
28,-63.751514,37.18495
29,85.326096,2.3892024
30,11.755451,-85.125626
31,-97.78912,8.487985
32,73.99777,46.39881
33,22.017889,-3.6937416
34,-26.36615,52.434067
35,37.709515,67.19106
36,84.522194,-53.459705
37,19.706459,18.778263
38,-21.083105,-97.84853
39,60.520332,-15.067941
40,-19.357151,73.41576
41,-38.68885,-93.29515
42,-37.130886,3.2914174
43,83.113884,-28.829002
44,-45.01925,-51.47727
45,83.20873,-64.27662
46,47.394905,2.7886155
47,13.436882,10.308621
48,81.41615,-46.799484
49,58.34027,82.35747
50,-4.275233,19.734636
51,89.35393,5.01442
52,47.318653,-26.022522
53,-41.842827,-31.623573
54,51.616047,25.122232
55,-93.78737,5.3616457
56,-3.5649767,51.019073
57,41.402496,81.18691
58,11.938459,24.309473
59,-35.29393,-45.590343
60,12.3534775,29.00261
61,65.01113,-52.9325
62,64.02574,-44.11527
63,59.24236,-42.89272
64,-42.327324,3.4801524
65,-90.84058,-27.404469
66,77.78938,9.088417
67,-56.310375,60.858505
68,-9.706011,-33.631317
69,83.22541,17.32944
70,79.16761,-13.462272
71,-62.588024,62.829514
72,-28.432371,81.84224
73,42.08511,-54.85594
74,30.501863,8.809915
75,47.136734,-4.828506
76,67.287224,33.31925
77,-86.75008,-48.17918
78,-92.63145,24.789938
79,79.284966,39.42184
80,-66.957985,46.22368
81,51.12266,76.6863
82,-59.48516,34.14184
83,30.765116,81.856766
84,-2.8123968,-51.371033
85,-62.67238,63.08021
86,-37.90298,46.91103
87,38.504917,85.13852
88,-12.074017,103.09181
89,-80.67234,-18.533278
90,19.452147,-68.3387
91,24.697237,55.441235
92,-30.40389,36.757504
93,-71.18907,17.023516
94,37.128307,-28.512398
95,-2.803269,59.74009
96,-38.325512,-77.815506
97,-43.26886,-19.039364
98,-2.8899765,86.77665
99,62.548443,-54.28362
100,-33.30661,64.86269
101,4.4487495,40.295223
102,0.29069078,52.21304
103,-15.346036,-43.254215
104,28.096516,46.896427
105,-1.9022336,59.20256
106,31.338442,-35.725674
107,-0.8145964,-55.2204
108,27.800533,-0.19793718
109,-31.750597,-61.24144
110,45.448093,71.330475
111,81.349754,38.30738
112,33.56081,-43.735683
113,77.091286,-66.04324
114,49.50089,-34.32283
115,-5.8011274,-27.739998
116,16.118416,62.15456
117,-37.080124,37.039288
118,-41.651775,-88.95846
119,75.391045,-49.86857
120,69.947914,-21.046658
121,40.37167,74.39006
122,28.488758,-91.29069
123,-61.790188,65.89704
124,68.3203,49.45464
125,-22.122131,-71.30664
126,79.029526,-47.9422
127,-11.169479,-92.1736
128,65.38882,76.154465
129,26.242857,68.61451
130,-73.42508,23.855177
131,-72.445946,53.83059
132,-13.856673,-26.04042
133,53.322823,27.87337
134,18.117899,-48.903816
135,47.881824,86.42636
136,-18.427608,31.09041
137,78.40649,39.41286
138,-69.41793,-49.121796
139,-11.461171,69.5129
140,60.02355,78.93101
141,16.65647,-90.781265
142,-18.27761,86.704895
143,-35.261597,-76.46973
144,-56.991306,-4.9132504
145,-14.476794,-71.767815
146,2.7935472,3.3436487
147,-64.76239,53.6321
148,32.949944,-14.033165
149,-93.8565,-39.21803
150,-37.916138,10.013741
151,-56.435474,64.40849
152,-39.938213,-38.402546
153,-44.063046,13.301564
154,67.84271,-25.574778
155,76.65534,-5.5657206
156,30.60944,16.701967
157,-68.34636,-60.023083
158,-82.03143,19.351543
159,-33.68535,34.86596
160,-91.49913,11.884139
161,-71.40837,69.40539
162,-79.69162,2.7219715
163,-56.74833,-34.785713
164,24.949684,-42.125824
165,82.21488,-60.892056
166,30.337238,63.894253
167,100.8686,27.685558
168,40.781986,-85.30804
169,67.48368,57.257233
170,17.167763,62.421555
171,-21.05452,-62.94371
