,0,1
0,95.55356,-4.9957056
1,11.964534,-10.708836
2,-5.1590886,49.9133
3,35.445362,73.32222
4,-68.72728,-32.151398
5,-69.00419,72.711754
6,-57.09631,69.89382
7,44.753086,37.534195
8,60.868908,-9.270791
9,-39.197235,8.809398
10,-30.241596,67.97618
11,82.646965,-45.80128
12,41.0737,36.176502
13,-21.852116,59.156647
14,7.3564906,57.070656
15,-66.86713,68.34485
16,-55.281082,-65.249306
17,-71.971375,3.9220943
18,-32.09572,-52.531128
19,-67.08439,1.1764984
20,-17.600826,-31.672531
21,46.335396,69.044586
22,-42.24687,70.54711
23,-72.82125,1.7693697
24,-26.033318,72.32502
25,-20.91994,28.023504
26,44.4735,-76.50966
27,-11.129078,41.64152
28,69.05928,-51.876072
29,-37.56868,16.469906
30,77.420105,62.737938
31,52.249832,19.416382
32,-26.538364,67.80428
33,12.398692,32.913994
34,-12.679506,-67.79925
35,-39.3058,-64.760765
36,14.386572,-39.89428
37,-7.273151,-51.83064
38,69.12484,33.16452
39,-7.695732,-27.952475
40,2.725413,61.40579
41,14.746041,9.6960125
42,40.180958,-55.948273
43,6.3957477,41.354946
44,44.118286,-60.37449
45,24.7609,20.99635
46,3.8252764,30.427908
47,37.357227,-54.549305
48,-25.789698,-89.61902
49,-19.902773,95.97809
50,-12.259741,27.524689
51,24.088737,46.74313
52,30.850527,-48.977238
53,8.547015,-13.635981
54,35.110916,26.970343
55,-4.477083,-31.780983
56,63.162395,-69.9407
57,46.206764,-72.66562
58,-12.683304,80.038216
59,-14.393532,15.32162
60,-39.150352,-75.92436
61,56.471855,62.980995
62,84.42197,29.288557
63,-11.728632,52.945602
64,19.29431,-57.351425
65,80.43479,53.307377
66,-2.9367754,78.7753
67,-39.408398,-76.09526
68,-15.3412075,-82.02847
69,31.910856,-72.18522
70,-28.250072,-40.63512
71,28.658129,-30.77784
72,21.334776,68.09798
73,-64.264,-73.03753
74,47.531445,-75.81503
75,56.3558,-66.90021
76,-29.260845,-62.021694
77,65.68172,-69.49115
78,-96.95754,-21.007578
79,13.042378,79.863
80,21.229015,5.66405
81,-36.190887,-55.708267
82,5.942193,-25.05537
83,-18.22055,-62.274933
84,-41.77625,44.659714
85,33.404026,-36.698624
86,-29.193018,-13.1475
87,-52.832394,5.471418
88,15.929806,-72.405
89,3.298703,-45.12757
90,-38.42891,7.415008
91,81.67574,29.359491
92,-9.542237,57.646667
93,-18.83998,64.06972
94,-74.95129,-21.279495
95,11.351586,-85.96793
96,-34.765594,-20.108692
97,-28.851875,35.452057
98,64.38151,26.2071
99,-73.635185,63.921013
100,16.927353,17.573757
101,-86.64832,-19.920858
102,12.49757,51.84618
103,87.54995,-33.272915
104,30.627893,55.508495
105,-40.315647,-3.258982
106,0.13758859,3.7937505
107,19.393038,20.920078
108,-34.609123,30.029482
109,8.401693,-13.582513
110,41.68131,15.413522
111,25.476744,-53.73139
112,-48.439995,43.93938
113,-37.39571,-6.610754
114,-58.85072,-69.87068
115,46.569164,10.895973
116,-39.673344,22.259544
117,6.5503707,57.87887
118,-2.8929741,-1.2818853
119,54.69575,67.01881
120,49.177555,-79.89071
121,-13.590377,-59.882153
122,-15.836336,-82.61247
123,-2.1175592,79.791855
124,91.55677,23.12727
125,-38.863533,-21.222824
126,60.583733,7.404379
127,57.348618,21.479126
128,77.26524,59.516624
129,-86.23567,-43.856033
130,53.83742,53.55813
131,55.49957,-35.911655
132,-75.43106,-44.54535
133,-24.119883,-55.80396
134,-61.154278,49.397194
135,62.653442,-32.86341
136,-76.153465,64.998344
137,-98.10443,-13.897522
138,0.7692026,-9.584245
139,73.30467,46.569534
140,5.283333,91.42976
141,26.799885,-32.126633
142,-44.003036,9.6227865
143,81.63778,-11.180094
144,12.502992,67.55612
145,-13.715571,-52.6449
146,-13.444568,-63.096832
147,-52.26788,-34.655094
148,-46.284225,-63.122986
149,74.97948,-45.706352
150,-37.624058,89.01262
151,-7.53574,-76.49762
152,-39.52743,-23.790476
153,-20.626451,-74.82576
154,47.98775,12.064223
155,65.59403,38.892418
156,83.97703,7.582266
157,22.061861,25.865587
158,31.223595,14.832025
159,-47.838295,-72.23857
160,47.39462,-70.89469
161,-18.841192,63.00152
162,-76.40298,30.581158
163,11.31903,77.62339
164,75.93484,63.595898
165,28.332066,15.348727
166,-7.2555814,48.37593
167,-55.41889,-52.994747
168,-68.29921,-44.748077
169,53.274117,-35.077293
170,-83.467545,-26.854239
171,1.5729239,79.32637
172,49.30111,10.488896
173,68.96507,-62.576805
174,-61.159412,-59.62444
175,-71.05489,-36.65983
176,-48.22353,43.580032
177,55.33666,-11.833211
178,-63.400288,-9.808049
179,15.327951,18.994787
180,26.855787,-37.0523
181,67.76981,35.339985
182,65.83124,-66.24911
183,40.707283,70.89291
184,-46.696358,6.195405
185,43.447155,9.153941
186,-76.88483,51.329723
187,-49.36879,50.08242
188,-34.39781,84.69963
189,-13.038581,-33.635117
190,-63.54569,2.888822
191,57.286816,63.48295
192,61.96179,23.180666
193,11.577716,-59.378616
194,-67.14713,-9.958081
195,84.720436,-31.243608
196,-54.49823,53.22849
197,-0.76293397,95.03113
198,20.032946,39.228294
199,-56.048298,12.6119
200,1.4295362,-11.440312
201,12.7726,-64.004906
202,-91.23153,4.901756
203,-73.24172,41.27132
204,-59.90659,19.051056
205,-26.336111,-66.83476
206,-23.203264,89.45652
207,76.289276,14.894895
208,-79.787125,36.173687
209,-76.75541,-40.77197
210,36.97513,-54.40383
211,65.79919,-6.8816824
212,-3.3097477,-93.07938
213,-33.86541,25.526712
214,74.02738,-61.722797
215,-0.2019102,9.700445
216,-78.02597,-46.38046
217,-23.547626,2.1414292
218,24.33236,74.90928
219,-36.93399,68.60195
220,-33.130833,58.52159
221,51.532307,21.431377
222,-74.14727,-17.610428
223,-22.752823,-39.672756
224,77.07341,55.715263
225,57.289417,-70.87442
226,56.5045,-72.67515
227,98.23196,-14.016691
228,-74.8211,-41.655838
229,-69.03266,-54.209465
230,15.460034,47.472122
231,-33.7018,41.141373
232,-87.79065,-19.520582
233,23.489588,-85.15575
234,17.780222,-25.788898
235,-49.074642,82.95765
236,-57.735504,16.036142
237,35.233837,-23.407396
238,-14.887378,-55.04571
239,-12.494161,4.702911
240,-52.802143,63.062984
241,-62.474957,-27.751078
242,21.8017,45.917057
243,60.090004,-73.65451
244,-87.17924,-22.053528
245,75.03991,56.656704
246,-25.48508,-17.044851
247,-45.294846,13.543486
248,52.364212,19.478481
249,-74.231445,-7.8764205
250,-23.602787,43.790764
251,-87.4835,51.209713
252,-7.25018,-64.60099
253,-13.254055,-62.33755
254,-5.049244,-41.218697
255,57.13659,9.022503
256,39.766865,-56.281696
257,17.73143,0.8856719
258,-50.966583,-42.782864
259,-69.76852,14.29807
260,56.00507,25.707396
261,93.05783,5.87842
262,28.529846,-58.156284
263,96.81035,-10.437733
264,87.5991,15.163515
265,-49.41303,-22.766983
266,-37.883846,18.041552
267,-53.152077,65.435684
268,-47.600018,7.6278815
269,2.3120165,-72.5481
270,-36.167206,4.733549
271,-22.332733,10.656966
272,-3.9196742,71.48763
273,25.7702,37.48177
274,38.654408,10.475106
275,63.191692,47.02007
276,67.56742,-11.198447
277,-24.15798,22.462631
278,75.15312,68.562996
279,-24.381157,-71.469086
280,-18.291958,56.96247
281,-9.183478,31.603737
282,10.652401,58.08828
283,-1.5903152,-80.47456
284,71.93504,55.048756
285,-28.23848,90.635025
286,-2.0297503,-88.51095
287,-52.08635,-23.60476
288,32.99736,-75.581314
289,-21.601217,9.446018
290,-42.79343,-29.426538
291,-42.89721,-71.578575
292,-24.86717,33.815884
293,-79.27678,8.97265
294,93.09152,-15.547027
295,-30.584745,12.669907
296,-65.328415,8.725752
