,0,1
0,-31.367544,-9.110701
1,64.02313,4.720284
2,61.07972,-59.97472
3,-31.119446,-18.651312
4,18.118631,-82.52062
5,-76.05809,-64.084915
6,-86.88455,5.625047
7,-88.13189,49.80696
8,-18.025904,16.117256
9,-87.10431,-61.732655
10,-19.133442,54.443993
11,42.065956,-8.509062
12,-51.31575,-58.520145
13,62.55564,-12.412925
14,22.356234,-53.129227
15,16.100876,-9.161314
16,37.72661,-62.922188
17,20.417637,-27.20839
18,55.514904,28.592077
19,-29.275688,50.103397
20,-51.448307,-55.998646
21,-32.49127,23.672783
22,83.33988,-31.96889
23,16.587564,84.19778
24,49.831654,19.008343
25,28.810003,84.635
26,95.54338,-31.071169
27,-43.42491,50.44161
28,72.93842,-51.64961
29,68.749855,-14.310532
30,33.392143,38.12337
31,-53.841434,-30.107525
32,57.03338,27.232382
33,89.943016,-50.55486
34,18.817299,-76.186455
35,32.60803,-83.62297
36,-14.9115715,86.11783
37,-33.590195,-34.511234
38,7.1138606,-32.43848
39,-70.92738,5.0420794
40,72.9628,-42.14995
41,-46.98073,-43.587852
42,-75.16468,48.205143
43,-29.177843,54.386093
44,-9.862341,-59.81323
45,66.44935,-55.000366
46,27.249819,6.6851993
47,76.213776,13.339491
48,-26.999401,-22.212803
49,-3.19576,-69.29108
50,2.0983963,71.40635
51,22.198465,-87.89614
52,-3.9961102,-23.718157
53,-58.19371,-45.647797
54,8.929582,6.876624
55,-69.31832,41.095528
56,-34.076077,-3.7741218
57,-89.018295,55.750732
58,-39.171677,15.039606
59,-13.865803,-78.58023
60,64.05831,-45.015976
61,-77.23823,6.2668886
62,7.873734,-32.10537
63,82.92663,10.084549
64,-81.12001,-21.47859
65,27.059067,98.90525
66,-76.13673,-24.904467
67,-45.39815,-35.69071
68,81.647766,8.838709
69,-17.973461,-36.70124
70,-89.6287,42.911278
71,-13.102633,77.30713
72,58.00289,-63.12773
73,-79.333855,47.535088
74,39.492172,84.28684
75,68.58897,-47.95879
76,-95.04893,6.2157245
77,-86.1613,36.0215
78,-2.0666616,78.608795
79,-47.561905,-21.335127
80,63.37215,-20.78397
81,-7.5242076,-71.517876
82,-8.644178,-59.880875
83,-76.81107,37.205013
84,-20.103525,-94.65862
85,-68.460175,-30.25479
86,16.477308,47.730366
87,38.550327,-72.60849
88,87.56051,6.683493
89,4.695981,-18.182938
90,-67.06365,-45.449867
91,-83.97107,-59.166904
92,-62.12315,-29.908672
93,38.757442,-29.500126
94,-1.2397174,-11.902723
95,-78.56839,-27.205576
96,48.24123,13.270196
97,-33.00599,0.960005
98,-21.888884,51.50171
99,40.49234,36.128025
100,-42.31706,52.037594
101,57.65911,-54.97199
102,35.42982,-19.070131
103,-53.751904,54.836006
104,-30.107265,-44.52338
105,-70.796715,38.316875
106,-62.281204,16.287167
107,66.443245,64.54156
108,-9.304145,14.799215
109,-75.827515,51.91526
110,71.88718,44.99431
111,-22.469011,70.94129
112,71.683174,-3.0390222
113,-43.592525,50.203648
114,-7.7204337,-10.483093
115,-34.378067,32.408325
116,87.26891,-49.986645
117,-77.09904,25.908636
118,-22.175655,-52.853714
119,-55.010468,-40.29292
120,-46.514294,74.24209
121,61.11495,53.853798
122,6.440752,43.434
123,38.101665,21.992992
124,-29.541777,62.153397
125,3.284827,23.903631
126,29.068697,35.46399
127,-28.24877,90.00413
128,-72.86366,33.68501
129,-4.5947185,-65.86333
130,-54.333168,39.476612
131,84.924095,6.0268297
132,-15.153782,28.83023
133,83.06863,-56.20823
134,-91.40914,35.686558
135,-39.132664,-74.07183
136,50.78902,28.411587
137,-46.167526,74.11907
138,61.328445,2.6108541
139,-19.98515,-93.16382
140,-34.40448,-43.639427
141,61.183514,-69.593445
142,40.144596,58.553078
143,17.75315,54.061726
144,-30.962132,21.024761
145,-86.34268,-36.83527
146,13.083214,16.002642
147,-70.36199,12.439963
148,-13.003903,61.669212
149,19.729551,-51.280888
150,19.43143,74.05559
151,56.077038,22.792427
152,12.375745,-67.30048
153,43.056732,63.844044
154,86.73252,-52.797653
155,72.83829,-0.38335803
156,61.94933,70.73714
157,-95.576904,-41.899532
158,-86.08944,48.68079
159,29.652626,-7.088645
160,91.49189,-50.73433
161,80.082695,-54.07432
162,17.614355,-79.45279
163,-30.412174,65.84426
164,-95.09102,-5.1967807
165,28.776289,1.8769364
166,-53.4007,53.07774
167,-28.094006,-12.621737
168,-89.512024,38.20876
169,36.09272,34.778114
170,-72.35703,-49.435265
171,-53.294197,50.417572
172,-31.660025,-11.010807
173,-76.96845,-46.935497
174,58.027645,24.994143
175,96.05939,-51.638397
176,-69.06469,57.875088
177,16.354492,35.661144
178,-7.0169683,13.932616
179,-37.554802,64.742714
180,30.676386,77.539116
181,22.944794,-45.85468
182,-48.2594,-52.912037
183,32.956173,-63.205982
184,-21.882332,38.98651
185,33.118446,38.09086
186,-74.93284,14.2513685
187,-14.166071,63.3498
188,-4.878385,-7.47293
189,51.720573,-77.10411
190,8.577331,35.62317
191,32.0357,43.11628
192,-8.847673,-94.863174
193,7.7338686,-46.67677
194,-89.92936,57.507957
